,PCA 1,PCA 2,Cluster
83,2.0248977721483987,0.027298254107286632,0
84,0.5270754924270706,-2.5218275927562965,1
85,-3.4935394336198184,1.9419705627546295,2
86,-2.216568490754653,-1.749895343497441,1
87,2.536367807872281,3.62719110697502,3
88,2.3944501592399323,-0.8739380552506519,0
89,-1.4272705314613927,1.4245483122743317,3
90,-2.800601423953787,-1.619556362053834,2
91,3.4750076495431954,3.5085176627698202,3
92,3.804228700087635,2.562847177072795,0
93,2.3887096231445413,-2.583100393916814,1
94,0.4336875817600925,4.444916113201021,3
95,-3.4459714796157757,0.31075957256762665,2
96,-1.1108896593070277,-0.07964184077182056,1
97,2.026255022541152,-1.5621547537282752,1
98,-4.157635127470164,1.8801305950913392,2
99,5.6963294965196445,-2.404828702134362,0
100,6.076458971753378,-0.8158309758208628,0
101,5.065610290031849,-6.749701758990053,1
102,-2.383351952569214,-3.7894053858627585,1
103,-2.1627646651475976,-2.403369184678971,1
104,0.1511143289008582,-1.4619473276735944,1
105,-4.367402887426895,0.49122479287612497,2
106,0.6729791813619466,-1.864244079353982,1
107,6.314730059898213,0.7020633285995103,0
108,-1.797694396686893,-3.1574258429155395,1
109,-1.0187425857568697,0.1671969666470352,1
110,0.7408764009185534,-1.4404727657858036,1
111,0.48952678365374536,2.835540620705729,3
112,-1.082193705435736,-3.51396820327785,1
113,-4.563757285476783,3.221917274875761,2
114,2.560242421825413,3.9355173636523793,3
115,3.8524760786247825,4.260053461863369,3
116,-1.7472616306283428,-1.2879065644978132,1
117,-6.159057746515075,1.3651237561802636,2
118,4.024946280582013,-1.6965497684105857,0
119,1.574412054325634,2.023624917719353,3
120,1.5545481110543053,3.6993970543105883,3
121,-2.1680381272350027,3.597094804070226,3
122,0.8683698346683526,-1.3293086714840188,1
123,1.950989479068956,6.687942316188192,3
124,0.014067802122054199,5.350581520323706,3
125,-1.7088096459082334,-5.101145451734119,1
126,6.73849970129211,0.4720606284952705,0
127,-3.04874607424331,-2.4517689537174197,2
128,-3.5134127300250286,2.7650685454046267,2
129,-1.8693019716889692,1.4088678577707094,3
130,-2.479531343316327,-0.33890828743138574,2
131,4.131055385887202,-0.9646556560300793,0
132,-4.573839715776918,-1.0654360084000365,2
133,3.460021069197656,1.9037603409186719,0
134,-8.730134313755462,1.8143449323435583,2
135,3.639866237326876,1.0369942227435367,0
136,-0.2227507757837069,-2.623502994497722,1
137,4.863137219607011,3.709282555886506,0
138,0.32910936987709066,4.794295428898215,3
139,0.6355009008898779,-0.19554984485100607,1
140,4.094054809002839,-1.613232456917931,0
141,-2.1048503554700044,3.5894191464361453,3
142,1.1819728445032702,-0.06182886777755228,1
143,3.630274119797536,-3.0690660017720033,0
144,1.6550241434033137,2.5664414011514336,3
145,2.5117674791980633,-2.6768292879626654,1
146,-8.100904702745783,3.9213363255517795,2
147,-1.8240949915000262,0.3161720012950796,2
148,3.9170520013848744,2.26620492034743,0
149,-3.5187981406151168,0.09181642589737,2
150,0.10881443743320433,-4.122402321399198,1
151,2.8626195536914127,2.2122186105464694,0
152,-4.614910691475955,1.065372536092054,2
153,-0.5512383784039083,0.21344312953641092,1
154,4.609908403317305,3.618342377949547,0
155,2.2439447038666858,0.379578532251305,0
156,3.988792454979265,0.7253100336668649,0
157,-1.2724533506446665,2.0852799530768173,3
158,-2.263575326436131,-0.30716536973682457,2
159,2.383225202949425,-1.1815290803896066,0
160,-2.1150749267700815,-2.613939022004076,1
161,-1.1141501203771782,-0.9612013039795197,1
162,-1.2593151011970731,-2.6886952449431423,1
163,-2.156992137484697,-0.8463114304657107,2
164,-3.6001506317965886,1.5117779272301335,2
165,3.9740256228676953,4.137836588333924,3
166,3.1015099737484944,3.3184981225661683,3
167,3.5001415068663992,-1.6454349235123429,0
168,1.5754387351532146,-3.5707378142447306,1
169,3.932189641203367,8.265733840161348,3
170,-4.536163521842101,-2.763016768153655,2
171,2.766943979015087,-2.5660460174764466,1
172,-1.304054359213044,4.700562771140176,3
173,-0.641274478791923,-1.413398080710953,1
174,-6.057296530509177,0.7152796546478145,2
175,-1.1658819567414949,1.764212719268907,3
176,-0.19243306113948672,-1.5594520784661488,1
177,1.7113088400004295,3.376446924378152,3
178,2.7706924805945405,-2.0832496079033644,0
179,0.13244746165577084,1.8947203937921442,3
180,-0.3371254224368359,-1.5007129346303272,1
181,3.8956636066310733,3.72330846193567,0
182,3.9900608077945674,0.925884283065296,0
183,1.938585616149242,2.679816582003341,3
184,-3.303820652087024,-1.9575698788346425,2
185,2.4339067082635615,-0.08753841941203082,0
186,0.5026635402764222,-1.3081823702426258,1
187,3.3187524325492204,4.403714247213868,3
188,3.2246707139122983,0.33782483183887446,0
189,6.594243296350711,-5.333614239352564,0
190,-0.8203699621496037,-0.9095126681266638,1
191,-3.6838885479480545,-0.6641200562623008,2
192,2.05281612304284,5.162754613202994,3
193,-5.853235799892354,-0.8336833445622865,2
194,4.986906305775816,2.6625993530375847,0
195,0.8637688149699693,-1.3779186596004558,1
196,-4.5628312530009865,2.7939804724177986,2
197,-1.981071011087409,-1.2052787088770611,1
198,2.625966243255355,0.08884460426754937,0
199,4.466784160221945,-0.18907072917740203,0
200,-1.8556732744539326,12.851265676595938,3
201,-1.2195602605845246,-0.5218459080882154,1
202,2.2554109869545753,0.27536035948911947,0
203,-0.12294504594990081,-1.6885862877392206,1
204,-5.141186976602301,-1.582311761130447,2
205,-0.32560754925159463,-2.2591450797394836,1
206,-2.2928205275064504,-4.234584525695505,1
207,-2.7859621822407257,3.891005305613106,3
208,3.448205213282305,1.1145348898627654,0
209,-4.293606825286029,-1.0834105149083373,2
210,-5.7358230748569214,2.4533126992504912,2
211,0.13319497367007005,2.830011130854241,3
212,-3.4061202727678146,-3.4826470223790316,2
213,3.251616575043215,1.6047271098509432,0
214,-0.18005396870659654,-0.5313683535069068,1
215,4.750989661289591,-0.06290156966444746,0
216,7.5796889144658826,-2.746298725253846,0
217,2.0673128632216025,-2.44865345151248,1
218,3.779017997412211,0.30961523260767315,0
219,5.152323351878556,2.606838565941174,0
220,-1.8946338432528487,2.3457312925248135,3
221,-3.096879962440816,0.5282685465995114,2
222,-0.4027045022144368,1.4965396622411002,3
223,-3.6795731334533546,-6.026199747508178,1
224,1.4243695879048612,3.754711380556303,3
225,-1.8815200151425655,-0.41106083624043055,2
226,4.644111275280338,1.0010838172294965,0
227,2.125103297470061,3.1159495419525443,3
228,1.0568969506333141,-1.5558237375883703,1
229,1.4431018700007852,-3.109681356504488,1
230,-1.116915975666642,-2.479873946270213,1
231,7.547737438143963,3.97791633308195,0
232,-5.568924756314198,1.3018156521327617,2
233,1.6121236024248342,0.465625285349597,0
234,-2.1651642463123717,1.4871307002028422,2
235,-6.023630983838044,-3.50293221991407,2
236,-3.877335354667587,0.4164666165097577,2
237,2.343716907762324,-4.751553710405638,1
238,1.4583789352633614,-0.09514344219409117,0
239,0.33306079893291507,0.7784388969556983,3
240,-4.07110708736551,-0.2752510183722493,2
241,0.061784439935698245,0.5672531735365369,3
242,-0.8078449426496705,-1.460926356636619,1
243,3.8068771960782684,-1.5041553110802335,0
244,-4.302065493657489,0.13026591956733677,2
245,-0.1857547165317973,1.0119333284129093,3
246,-1.6134508255700666,-2.5486872298804686,1
247,-1.9865393133207119,-9.170081487539356,1
248,-0.2435945758359116,3.9498854888168107,3
249,-1.6730776996459655,-1.1931786059618843,1
250,-1.670858739491995,-1.470321841446077,1
251,-2.840652693775177,-1.9508938005132195,2
252,4.801295537642782,1.0866229773955116,0
253,-2.4748357100067855,-3.422602977493127,1
254,3.4616549348662273,-3.653903999164265,1
255,0.6057346137236361,2.4015366361728994,3
256,0.8924229988680282,-3.471854483613014,1
257,-3.0076049988343727,-3.362627534850315,1
258,4.572594049705965,2.6124603124296604,0
259,-2.042389813756236,-4.141440212695192,1
260,-3.8197397068059287,-0.007041272510249802,2
261,-3.667572061471555,2.3004912495035077,2
262,-1.6291181282576337,-4.548069492200776,1
263,-6.175254222891862,0.6968172948086451,2
264,0.8427209211176724,0.3611738031025576,3
265,3.0068610641927362,-1.2408125680121374,0
266,-1.5942045178331068,1.0051834592592082,3
267,-1.7725530346288902,2.2341484475871916,3
268,0.7850497066534808,1.1877364299597961,3
269,-0.17389612589220305,1.2224468465598362,3
270,0.011090705806546437,-1.2997165855218809,1
271,1.809779594773451,-2.0915177812884167,1
272,2.9218797582992235,0.32784739698024057,0
273,1.756089957249838,0.7667985776687839,0
274,0.2627117115405739,1.8197617811602098,3
275,4.573393644015707,4.407605414204423,0
276,2.1362118886818813,0.44872460090111904,0
277,2.03561811820894,1.210072087394419,0
278,2.2006672969946255,1.824209030717638,3
279,-1.7999743594284683,-1.827740068705354,1
280,-6.755940976215946,1.380387795705297,2
281,-1.0238178037232415,-2.620770280919937,1
282,-0.9278948595533718,-1.6699109092265854,1
283,-5.853500796646077,1.0445008241256633,2
284,2.3127091866525373,2.791587144436432,3
285,2.445920687592959,0.8419926171292685,0
286,-3.6000191942607573,1.388953398855414,2
287,-3.994296067215424,-0.11043980541900508,2
288,1.6171648052213068,1.3787052659474748,3
289,-1.5185898743009376,-3.3151375093100985,1
290,-0.40020303459236967,-4.295383211589949,1
291,-3.982414929403392,0.8646106465969366,2
292,-1.5895828342794238,0.11640214692467094,2
293,7.3062933685652895,1.8180387090967323,0
294,-1.277690391625802,1.2548138595826572,3
295,5.822087286813382,-3.806318062275043,0
296,5.0280502928813435,-2.3283080410497887,0
297,-1.5269265969867316,-5.767098093568931,1
298,7.803864880873875,0.10884693328226236,0
299,3.434564371886899,4.3148951322341045,3
300,-5.522918257943106,1.7723756595118587,2
301,3.921914652093286,2.8034651457059416,0
302,-3.2890233240779976,-1.569056500199939,2
303,-3.9667066786598455,0.6326865098889707,2
304,7.984765612403265,-0.7221987681915165,0
305,2.937619154522783,0.06052592687524646,0
306,-0.7460042791337635,3.02259886126284,3
307,6.446883516591079,2.1314160307835714,0
308,-3.2002726274268984,0.02304917206201992,2
309,1.111800173545241,4.496733415847745,3
310,0.4498437956908992,0.9900162010555416,3
311,3.841879279493211,-0.5500113180672553,0
312,3.4973191773530963,4.4575931809744755,3
313,-2.671437515993057,-0.26171911759148553,2
314,2.2517377210952425,0.7408920938870494,0
315,3.2893339420596805,-3.3345245775130095,1
316,-2.3010722265864283,0.434121170730254,2
317,3.6507241174377656,-2.8076810496481683,0
318,4.84311803663937,5.00780000317004,0
319,1.275289740980861,4.70337782229337,3
320,1.706151900029987,-2.917489103773576,1
321,1.6998813912100543,0.6980280061094379,0
322,-4.278212930073811,2.158118663061528,2
323,-2.3611070280673965,6.994518033836811,3
324,-1.0843647896912432,-1.728386422955268,1
325,-1.8058183326949582,1.2038134663945437,3
326,-1.836362880456512,-1.5838603569707619,1
327,-1.4250079318004623,-1.9288501032470338,1
328,-3.7944310206927816,-0.153747720712066,2
329,-1.7122736977387623,-2.8454822091101706,1
330,-4.2108108336286945,1.72762044507151,2
331,-2.6602241099211352,0.1469805086778102,2
332,3.1072744583632392,1.5335845011576952,0
333,-1.0795225530007193,-4.223001260176694,1
334,0.31435340142832047,-0.8166077386440734,1
335,2.6900153156929125,4.030653772058695,3
336,4.2280809548251606,2.172820993364111,0
337,0.8651912596780368,-2.45103138798876,1
338,-0.5974732284922122,0.7797486453360959,3
339,-0.7167737439769731,-0.9582106219305119,1
340,-4.124397048764058,-4.889474494732423,1
341,-2.336297080149096,-3.6289180566249435,1
342,-2.0765776479723907,4.472756236262169,3
343,-0.5795148130842876,-1.5046636258415134,1
344,3.634717604537084,-1.5236656273059694,0
345,-0.7901368000522687,2.8938537595190654,3
346,0.21676525097230692,0.5382413023699221,3
347,3.8203233719836347,2.980089936409733,0
348,1.2031461895742954,0.6735113119777736,3
349,-2.7669988911460583,0.8800187997648399,2
350,3.4042475420778224,-8.259085341574515,1
351,-3.52352182564568,0.34143051676745306,2
352,-3.67024498727086,-1.3397703299018786,2
353,-1.6450199532537242,0.3670125163019578,2
354,0.506286289187814,-1.3545433812681935,1
355,0.7937386333163914,4.686937752773406,3
356,-1.1887828902951898,1.651551187584662,3
357,1.9902217302206833,-0.38649922021033295,0
358,-0.14218204995809244,0.605219948397304,3
359,4.630809992179133,-3.0494708145869445,0
360,4.891517487471653,-2.4299246603381293,0
361,2.436782162920073,-2.307478877383669,1
362,1.3036185591256015,-0.6731786319670211,1
363,1.6906020782291185,3.1124111733524966,3
364,5.2371625702959,2.8895396329836727,0
365,-5.58582474121846,-2.3836458016129125,2
366,-1.05976406178552,1.6103053619675451,3
367,-0.8141932018124072,-4.37600389514743,1
368,-8.318180737119969,1.1302596852963807,2
369,-7.710716016753528,0.013339884791112038,2
370,-2.6522762329808818,-0.5677542444694846,2
371,-0.17205287176467815,0.19417950054598382,1
372,2.349633451002145,-1.509917981553943,0
373,-2.559445070876302,0.990479428520159,2
374,-8.153180987275263,2.5243498799940207,2
375,3.188944076696125,2.7948990289798816,0
376,-2.2368530018485444,-2.732339706640459,1
377,7.909535551643148,-1.4543161434421579,0
378,2.0218124577435135,5.306505910640807,3
379,-0.9830512265910633,-2.9879854468810927,1
380,-1.0536967567277398,-4.438919950946264,1
381,-7.380740686493128,-2.0357502580582802,2
382,-3.1022018490542393,-4.373718221923982,1
383,5.576828528019395,-1.9814714246629248,0
384,4.2655404555070895,1.084226666165112,0
385,-2.142080603060109,-1.4884541792919146,1
386,4.179095194402549,1.7676979182352381,0
387,-6.146593533208331,-0.6694898860471771,2
388,1.6425941870976897,1.3156050664082555,3
389,2.0830257589041956,1.461460832228411,3
390,2.836245886402475,-0.044465712272889875,0
391,-0.0858285821202461,3.7662763467994345,3
392,2.0243950543174596,0.5747675953100362,0
393,-1.4538550391356035,0.38983498034713465,2
394,-6.305160511589435,-2.423920797213023,2
395,-1.910217045290844,-2.604435819901938,1
396,-0.4325507464560434,-6.338805684446117,1
397,-3.882856031465485,0.5090440023604306,2
398,4.3025930549882485,1.1466516021806263,0
399,-4.095959859424036,0.044634938910797735,2
400,3.263566138235396,-4.1401256155564825,1
401,-2.9718852702092717,0.49495132874014897,2
402,-3.6403735966653827,-5.093061423548289,1
403,-7.315281802130594,-0.8761501550890963,2
404,-4.248024257537341,-3.3376783628509195,2
405,0.5783969535804684,1.4192676137620153,3
406,-3.23574028738474,-1.2856214308144593,2
407,4.266250276594605,1.3101762698737929,0
408,-1.9616823228280214,-4.639163687493813,1
409,-0.775495227145841,-7.20811692594696,1
410,1.8717559102718349,1.4271460446531186,3
411,5.614096325159603,-4.032188392877699,0
412,-0.0901528958954132,1.49789627809247,3
413,0.16539512981134086,-1.158514512424941,1
414,-0.8710708972408046,-2.375388000541049,1
415,-1.1036014570529524,2.233574765704008,3
416,3.7085872933677138,-0.48552910125742327,0
417,1.3214541732741798,-4.682632137282435,1
418,0.33453201765091967,-1.8803584343597501,1
419,1.6905127644142233,-0.8212440974859723,1
420,2.035807934185252,-2.6871179125489855,1
421,4.181500313983471,-3.532799261595959,0
422,-5.953196723867244,1.7622207425191934,2
423,1.6287078575966942,-2.9244867925454554,1
424,1.5223465941910217,-0.2866084849237678,0
425,-0.7140522958954454,0.27663987673552537,3
426,-5.140933975501709,-2.6420406832737697,2
427,-2.902906078653508,-1.758002478479125,2
428,2.3081773267037535,-0.048829919996599754,0
429,1.8456613171295813,3.2980035914950387,3
430,4.367156150063602,-0.5089996260227388,0
431,-1.4481989191431996,-1.6585811429390966,1
432,-5.821056954481371,-2.2768796416079016,2
433,0.22828322379174848,-3.4944427223221775,1
434,-1.689635938218973,0.8071367758218232,2
435,0.4853960194685438,0.6440220445616905,3
436,-5.644719489248096,-2.374853208630409,2
437,-1.7924256826791343,-4.18942555678687,1
438,4.516865637032374,-2.5506731936254563,0
439,2.1319737721047898,-2.465502455397311,1
440,2.9566434720068164,0.05017274847643467,0
441,-3.956070011039878,-2.114959626841389,2
442,1.036093117003259,-0.6345004287174849,1
443,-4.189065641317635,1.0687104988930396,2
444,1.2543915836813908,2.225732900866895,3
445,-0.38474665740930875,1.6902280070960183,3
446,3.2609918214488287,0.051689478485707915,0
447,3.5129338318058347,2.0008372891613617,0
448,4.466856257883295,0.8343265302207697,0
449,-5.885669961079531,-1.2416804118491593,2
450,2.3980591517089667,0.42129953167050976,0
451,2.846349555438336,-3.53406622315544,1
452,-2.5147564161783014,-5.740096065906663,1
453,-0.8771066812807539,-0.17193159627262566,1
454,-4.8552330441457014,-3.3008537192981517,2
455,-1.6056487795736292,-3.9326338943673087,1
456,3.7414242306582635,4.303595315798931,3
457,1.2124935026842385,-1.4287525652738102,1
458,1.704688472301958,-2.689964896713935,1
459,-2.326476967064312,-0.9843608282111712,2
460,4.0113399129775225,0.35262006819694086,0
461,-4.4935161152959235,2.668805651914262,2
462,-2.311260878412308,-1.4068706027595477,2
463,1.9843881963157879,-2.070323389703279,1
464,-3.5240503069515903,1.0773548345198716,2
465,-1.5109494210158674,-1.1088425709753609,1
466,3.7827768097330834,0.2757732942192673,0
467,3.8328791362272954,-0.20806790755179444,0
468,-5.167562301077568,-2.075677109468372,2
469,-1.2982888260968135,-5.868749263850492,1
470,-1.0116490467668213,-0.005987240429861529,1
471,-2.370601558378999,0.332596587011841,2
472,5.037670248849256,-0.6947167035122199,0
473,0.5672341960898353,-1.114776635072085,1
474,-5.873580597609709,-3.7710121766835303,2
475,1.8092869544040997,4.174779706187961,3
476,-6.126649318862219,-2.5776265259147157,2
477,0.6298770797605913,-3.670876400948279,1
478,-2.9989394532395215,3.520668228047755,3
479,-1.574185065178236,0.9624399517887232,3
480,-1.892396959040236,2.1319703664477276,3
481,-4.299645553881812,-1.7561535915573674,2
482,-1.6912808480664954,-4.066032640662877,1
483,2.9752107510953163,1.9677344328702522,0
484,-1.9013646182070076,-1.5627147464026683,1
485,-1.1700370682169097,-1.36831071290454,1
486,-4.114403697952891,-3.6429926561409136,2
487,-1.5995831742846482,2.716838111006995,3
488,-2.532599117982748,1.8465900406389926,2
489,0.2655612209959532,-3.421868169867297,1
490,5.61876607937046,3.3086534645031014,0
491,7.294606450516186,0.4547825415520019,0
492,-0.12048703350564766,0.1225162923463548,1
493,-7.725163625716705,1.496950245625018,2
494,-2.051615406322901,2.913212293645367,3
495,-3.0861199967816217,-3.304937085508376,1
496,-1.8506730947162349,3.0202805843649347,3
497,1.6234945840287054,2.0949008413385166,3
498,2.9766970791031335,0.01633220311956963,0
499,7.246866773579783,-4.0773887611386535,0
500,-2.6492327519740257,-0.0916342744439887,2
501,3.520140682462464,-6.471567223054666,1
502,1.7605217914886224,-0.6576736062042701,0
503,-0.10270068437091097,0.09521361384892836,1
504,1.7961661933322988,-0.7817485627640255,1
505,1.1649720427213974,-2.7077682886443015,1
506,-4.560886213128331,0.6783391128102177,2
507,2.5100805779844517,-2.6337188678960097,1
508,4.278285533479992,-2.2187339368256085,0
509,5.154275983681878,0.3594371774704065,0
510,-1.5133195153600612,-2.962756808297051,1
511,2.473875369558733,-1.6690853477224348,0
512,-4.334179470579727,-4.5941591013549505,2
513,-0.24250645651398786,4.58004716434024,3
514,5.496762802914882,1.7858806326355414,0
515,-2.9385726565830668,-2.7196804363571383,2
516,-4.2423295585467535,-1.7815364030801124,2
517,-2.014407048793388,-5.72452169129415,1
518,6.408154088906669,-1.9723279280140176,0
519,-0.7529076038190063,-0.2056045267035986,1
520,-0.9407578833996253,-4.605393343087298,1
521,0.20341321515086805,0.15694627993793847,1
522,7.841338718567749,-2.8662786810213796,0
523,-1.538871487993509,-2.4088384212322347,1
524,2.0620443548939758,-5.445865273487438,1
525,-3.119287143436036,0.30093586447999215,2
526,-5.605394612146259,-1.3653971715460442,2
527,-4.244965491458292,-0.6610394635887759,2
528,0.5573896328799804,1.1871357051974287,3
529,0.4435497962443855,-2.5689500759319635,1
530,-2.30134687386074,-5.11634276166705,1
531,-2.526975323582725,-3.6766493571230683,1
532,-3.6519400373561854,1.9112916292567206,2
533,-2.8118780972410895,-2.2775821836684313,2
534,3.3448349204247103,-1.6451900020963464,0
535,7.140944219398525,1.288456569876837,0
536,0.3534960834299083,-1.1416865291630578,1
537,0.39986808226983883,-0.0715492519181155,1
538,-0.44460491930499696,-2.4841984981656915,1
539,4.86122326952269,-1.7746429656097644,0
540,0.5937543282943477,-1.2874666281997365,1
541,-5.939026729215014,-0.08032561899537552,2
542,2.341912910828807,-6.0732016823304145,1
543,1.3230072917027151,1.134906993441066,3
544,5.022118162848754,0.22559288810559786,0
545,0.921656826456174,-4.943416795271622,1
546,-2.91860559089403,0.925288817933305,2
547,-5.104620744087531,1.0358084640829677,2
548,-0.20579352965938172,-0.2692839886798354,1
549,1.2536483991367926,-4.177301048476764,1
550,4.843060354489445,1.1924407915514228,0
551,1.2217493830595358,-0.41402925795097556,1
552,-2.5539820915049214,-0.11554594033466468,2
553,1.2062659961071658,-2.324872049717279,1
554,-4.338667205901545,-0.9731210006197797,2
555,0.4978377082185271,1.9065030314927238,3
556,-0.7145668474570593,-5.017421257355752,1
557,-2.8922374295047115,-5.209609849506067,1
558,1.0928059440403937,0.6423641649077821,3
559,3.4546392434202473,1.099328684215309,0
560,0.9131023420381432,4.403746278511224,3
561,3.4382743521398544,0.1729550062390761,0
562,1.046475535962603,-1.366607862224801,1
563,2.0667175190451004,-3.013313589025613,1
564,9.489593161485406,1.3223911604324827,0
565,-0.5018825823111007,-3.375611058397223,1
566,1.9279831550349102,-1.8953434041357544,1
567,-10.229413094891234,0.8825460927855842,2
568,-3.3512285327978057,-2.5116167684005477,2
569,-1.2634587673062847,1.0033227108861271,3
570,-0.2895281628846798,-0.971007448529143,1
571,-7.35186954713832,-1.4516219519141897,2
572,-2.7149400259995207,-3.694351472210281,1
573,4.294556290731588,2.078568451906673,0
574,1.5075203808305142,-2.3282642687514516,1
575,1.652535629368844,-0.890134376935812,1
576,3.0896090992657443,-0.6955023899500893,0
577,0.8020725386687513,-3.7869275817986567,1
578,1.1151497065436045,0.9789682522373544,3
579,-1.4777721713379524,-1.0695460305198787,1
580,-2.284501312806782,0.31242701184717353,2
581,2.1451481361026676,0.20782349584065102,0
582,-5.620906520298863,-0.39240320838506687,2
583,2.5725439580769267,-5.027023256343802,1
584,-7.787449664012406,0.607628315003242,2
585,-2.5109586310728056,-3.903108785863168,1
586,2.0515312235626517,0.60720144729413,0
587,-1.3737355808948484,1.4976451189459312,3
588,0.5889153914147344,0.20887196379121117,1
589,-5.086306524270292,-0.5399158106684754,2
590,1.6431823785231283,2.8303145690253233,3
591,5.755952552842438,-1.1233143112402801,0
592,0.7679055367429914,1.071868396331408,3
593,11.059505231168814,0.4256282064910302,0
594,2.948492292116744,1.4852537477642167,0
595,-0.16567240577149075,3.62760052179469,3
596,0.45527942543052624,-1.4845581377778225,1
597,-1.8651701752065863,13.74206138271421,3
598,0.03798172894728924,-2.726049000801817,1
599,-1.2990836609804504,0.8852590932559719,3
600,-1.6083839425291484,4.545446034876583,3
601,-4.143151785146842,1.1122631978918438,2
602,-1.7051455710286285,-5.0993058921675525,1
603,-2.0459568993302577,0.8926922455541032,2
604,-2.801310489068662,-5.278269097251903,1
605,-0.7713247125293952,-4.370291849473445,1
606,-7.6912654231955795,-1.80540895611077,2
607,2.5219621573635185,1.8309608920964926,0
608,-1.6504242237720135,13.93111424219625,3
609,2.585639024573861,-1.412494746015314,0
610,0.48569452425543674,-0.45139808756627636,1
611,4.742233726812396,-3.1534688693721677,0
612,7.336479582361551,-2.922736332939399,0
613,-5.71510542810619,-2.025633986739152,2
614,-1.1502861585907174,0.22906027847970062,1
615,-1.8651701752065863,13.74206138271421,3
616,-4.575625033945642,-5.336968923182687,2
617,-2.149928694302427,2.288004367641837,3
618,-2.4055370017729407,-4.69912840269114,1
619,1.4008173264859254,0.026356353130330454,0
620,-4.229507207852519,-0.27708328766814866,2
621,-6.8953644578322795,-3.7758663315847354,2
622,3.264828578455747,2.095665705771132,0
623,2.9961575689009305,-2.7545815460206935,1
624,-3.7719976330635983,-0.1439922168156062,2
625,1.6644624593351358,-2.708440211930603,1
626,2.0437512743446464,-3.121159956280827,1
