,X,Y,Cluster
0,4.209645204245142,-0.0199874307062875,0
1,0.046341722053243384,-2.601322819561912,1
2,-4.25628084648276,-0.06010527276660494,2
3,0.08478060567624895,3.0685692939661826,3
